,arxiv_link,pdf_link,title,authors,abstract,submitted
1087,https://arxiv.org/abs/1812.02852,https://arxiv.org/pdf/1812.02852,Automatically Explaining Machine Learning Prediction Results: A Demonstration on Type 2 Diabetes Risk Prediction,Authors: Gang Luo,"Abstract: Background: Predictive modeling is a key component of solutions to many healthcare problems. Among all predictive modeling approaches, machine learning methods often achieve the highest prediction accuracy, but suffer from a long-standing open problem precluding their widespread use in… ▽ More","Submitted 6 December, 2018; originally announced December 2018."
1088,https://arxiv.org/abs/1812.02776,https://arxiv.org/pdf/1812.02776,Applications of Blockchain in Healthcare: Current Landscape & Challenges,"Authors: Gajendra J. Katuwal, Sandip Pandey, Mark Hennessey, Bishal Lamichhane",Abstract: Several problems in healthcare stem from the complex network of intermediaries and the lack of traceability of transactions. To mention a few:… ▽ More,"Submitted 6 December, 2018; originally announced December 2018."
1089,https://arxiv.org/abs/1812.02627,https://arxiv.org/pdf/1812.02627,Relevant Word Order Vectorization for Improved Natural Language Processing in Electronic Healthcare Records,"Authors: Jeffrey Thompson, Jinxiang Hu, Dinesh Pal Mudaranthakam, David Streeter, Lisa Neums, Michele Park, Devin C. Koestler, Byron Gajewski, Matthew S. Mayo","Abstract: …University of Kansas Medical Center during a recent year, from the unstructured text of pathology reports. Our approach attempts to account for the semi-structured way that healthcare providers often enter information. We compared this approach to the ngrams and word2vec methods. Results: Our approach resulted in the most consistently high accuracy, as mea… ▽ More","Submitted 6 December, 2018; originally announced December 2018."
1090,https://arxiv.org/abs/1812.02365,https://arxiv.org/pdf/1812.02365,Multi-materials beam hardening artifacts correction for computed tomography (CT) based on X-ray spectrum estimation,"Authors: Wei Zhao, Dengwang Li, Kai Niu, Wenjian Qin, Hao Peng, Tianye Niu","Abstract: …simple segmentation algorithm. Numerical simulations, experimental phantom data and animal data which were acquired on a modern diagnostic CT scanner (Discovery CT750 HD, GE Healthcare, WI, USA) and a modern C-Arm CT scanner (Artis Zee, Siemens Healthcare, Forchheim, Germany), respectively, were used to evaluate the pr… ▽ More","Submitted 6 December, 2018; originally announced December 2018."
1091,https://arxiv.org/abs/1812.02282,https://arxiv.org/pdf/1812.02282,Differential Privacy Techniques for Cyber Physical Systems: A Survey,"Authors: Muneeb Ul Hassan, Mubashir Husain Rehmani, Jinjun Chen","Abstract: …CPSs. In particular, we survey the application and implementation of differential privacy in four major applications of CPSs named as energy systems, transportation systems, healthcare and medical systems, and industrial Internet of things (IIoT). Furthermore, we present open issues, challenges, and future research direction for differential privacy techniqu… ▽ More","Submitted 27 September, 2019; v1 submitted 5 December, 2018; originally announced December 2018."
1092,https://arxiv.org/abs/1812.01923,https://arxiv.org/pdf/1812.01923,An Empirical Study towards Understanding How Deep Convolutional Nets Recognize Falls,"Authors: Yan Zhang, Heiko Neumann","Abstract: Detecting unintended falls is essential for ambient intelligence and healthcare of elderly people living alone. In recent years, deep convolutional nets are widely used in human action analysis, based on which a number of fall detection methods have been proposed. Despite their highly effective performances, the behaviors of how the convolutional nets recogn… ▽ More","Submitted 5 December, 2018; originally announced December 2018."
1093,https://arxiv.org/abs/1812.01499,https://arxiv.org/pdf/1812.01499,A System for Efficient Communication between Patients and Pharmacies,"Authors: Rui Portocarrero Sarmento, André Tarrinho, Pedro Câmara, Vera Costa","Abstract: …a thoughtful and in-depth study of several components of the application system that supports some particular business communication with customers. Particularly in the healthcare field, some requirements such as clarity, transparency, efficiency, and speed in transmitting information to patients and or… ▽ More","Submitted 4 December, 2018; originally announced December 2018."
1094,https://arxiv.org/abs/1812.01496,https://arxiv.org/pdf/1812.01496,Sturm: Sparse Tubal-Regularized Multilinear Regression for fMRI,"Authors: Wenwen Li, Jian Lou, Shuo Zhou, Haiping Lu","Abstract: While functional magnetic resonance imaging (fMRI) is important for healthcare/neuroscience applications, it is challenging to classify or interpret due to its multi-dimensional structure, high dimensionality, and small number of samples available. Recent sparse multilinear regression methods based on tensor are emerging as promising solutions for fMRI, yet… ▽ More","Submitted 4 December, 2018; originally announced December 2018."
1095,https://arxiv.org/abs/1812.01281,https://arxiv.org/pdf/1812.01281,Towards Continuous Domain adaptation for Healthcare,"Authors: Rahul Venkataramani, Hariharan Ravishankar, Saihareesh Anamandra","Abstract: Deep learning algorithms have demonstrated tremendous success on challenging medical imaging problems. However, post-deployment, these algorithms are susceptible to data distribution variations owing to \emph{limited data issues} and \emph{diversity} in medical images. In this paper, we propose \emph{ContextNets}, a generic memory-augmented neural network framework for semantic segmentation to ach… ▽ More","Submitted 4 December, 2018; originally announced December 2018."
1096,https://arxiv.org/abs/1812.01063,https://arxiv.org/pdf/1812.01063,A Hybrid Instance-based Transfer Learning Method,"Authors: Azin Asgarian, Parinaz Sobhani, Ji Chao Zhang, Madalin Mihailescu, Ariel Sibilia, Ahmed Bilal Ashraf, Babak Taati","Abstract: …domains. Despite the promising results, these successful models are data hungry and their performance relies heavily on the size of training data. However, in many healthcare applications it is difficult to collect sufficiently large training datasets. Transfer learning can help overcome this issue by transferring the knowledge from readily available dataset… ▽ More","Submitted 3 December, 2018; originally announced December 2018."
1097,https://arxiv.org/abs/1812.00825,https://arxiv.org/pdf/1812.00825,Microscope 2.0: An Augmented Reality Microscope with Real-time Artificial Intelligence Integration,"Authors: Po-Hsuan Cameron Chen, Krishna Gadepalli, Robert MacDonald, Yun Liu, Kunal Nagpal, Timo Kohlberger, Jeffrey Dean, Greg S. Corrado, Jason D. Hipp, Martin C. Stumpe","Abstract: …to pathologists is severely limited due to lack of trained personnel. In this regard, Artificial Intelligence (AI) based tools promise to improve the access and quality of healthcare. However, despite significant advances in AI research, integration of these tools into real-world cancer diagnosis workflows remains challenging because of the costs of image di… ▽ More","Submitted 4 December, 2018; v1 submitted 21 November, 2018; originally announced December 2018."
1098,https://arxiv.org/abs/1812.00715,https://arxiv.org/pdf/1812.00715,Care2Vec: A Deep learning approach for the classification of self-care problems in physically disabled children,Authors: Sayan Putatunda,"Abstract: Accurate classification of self-care problems in children who suffer from physical and motor affliction is an important problem in the healthcare industry. This is a difficult and a time consumming process and it needs the expertise of occupational therapists. In recent years, healthcare professionals have opened up to… ▽ More","Submitted 23 December, 2019; v1 submitted 3 December, 2018; originally announced December 2018."
1099,https://arxiv.org/abs/1812.00596,https://arxiv.org/pdf/1812.00596,Deep Learning Approach for Predicting 30 Day Readmissions after Coronary Artery Bypass Graft Surgery,"Authors: Ramesh B. Manyam, Yanqing Zhang, William B. Keeling, Jose Binongo, Michael Kayatta, Seth Carter","Abstract: Hospital Readmissions within 30 days after discharge following Coronary Artery Bypass Graft (CABG) Surgery are substantial contributors to healthcare costs. Many predictive models were developed to identify risk factors for readmissions. However, majority of the existing models use statistical analysis techniques with data available at discharge. We propose… ▽ More","Submitted 3 December, 2018; originally announced December 2018."
1100,https://arxiv.org/abs/1812.00539,https://arxiv.org/pdf/1812.00539,Interpretable Clustering via Optimal Trees,"Authors: Dimitris Bertsimas, Agni Orfanoudaki, Holly Wiberg","Abstract: …clustering algorithms use heuristics to partition the feature space and provide little insight into the rationale for cluster membership, limiting their interpretability. In healthcare applications, the latter poses a barrier to the adoption of these methods since medical researchers are required to provide detailed explanations of their decisions in order t… ▽ More","Submitted 2 December, 2018; originally announced December 2018."
